Word/Sentence,Valence,Arousal
willful,0.61375,0.33875
vortex,0.58375,0.44875
transcend,0.59375,0.5
fortuitous,0.69375,0.50625
fear,0.24125000000000002,0.6425
heritage,0.7325,0.34625
magna,0.51125,0.45375
unqualified,0.31,0.45875
takeover,0.33875,0.46625000000000005
bunch,0.60375,0.22625
quasi,0.44125000000000003,0.5
uncouth,0.34875,0.39249999999999996
autobiography,0.59875,0.23125
protect,0.72875,0.3375
tiara,0.56,0.50625
tad,0.55625,0.335
affordable,0.815,0.38875000000000004
spider,0.29375,0.73875
paramilitary,0.3525,0.38125
ridicule,0.24375000000000002,0.56625
"Rosnące koszty są czymś, czego nie chcielibyśmy doświadczyć, ponieważ w takich sytuacjach nagle nasze środki się kurczą.",0.2975,0.5625
monthly,0.54,0.3125
dilation,0.52,0.39249999999999996
"Jak umrzesz – wyrwą ci złote zęby, już poprzednio zapisane w księgi obozu.",0.245,0.575
styling,0.5875,0.34
locust,0.27,0.405
integral,0.52375,0.33125
asinine,0.50625,0.45375
section,0.50625,0.34375
sink,0.4525,0.3375
pedal,0.52,0.36125
clitoris,0.57125,0.58125
oversee,0.585,0.33125
provider,0.6575,0.34125
western,0.54375,0.43500000000000005
bell,0.58375,0.4625
carpet,0.61875,0.22125
fennel,0.54375,0.32375
invoke,0.50625,0.48124999999999996
tangle,0.36875,0.43999999999999995
herbs,0.63625,0.37
adoring,0.7975,0.48250000000000004
democracy,0.645,0.50625
diminutive,0.4275,0.3125
tub,0.6375,0.35
reporter,0.44625000000000004,0.27125
haughty,0.395,0.42000000000000004
battle,0.315,0.65625
vinegar,0.54125,0.31875
mindless,0.25,0.2625
troll,0.43125,0.4425
quote,0.60625,0.24375000000000002
beryllium,0.575,0.35875
operational,0.575,0.41500000000000004
lose,0.32375,0.55375
faggot,0.16499999999999998,0.585
intake,0.56625,0.375
remind,0.47624999999999995,0.4
management,0.49375,0.28
outing,0.63625,0.565
desecrate,0.25625,0.39
vigor,0.61875,0.66875
alignment,0.625,0.365
cartridge,0.50625,0.2575
lifelong,0.72,0.41500000000000004
puke,0.10500000000000001,0.50625
streetcar,0.555,0.34375
blunder,0.36875,0.39249999999999996
booster,0.43999999999999995,0.29875
"Odkąd jej mąż zginął w wypadku samochodowym, Klara spędza większość dnia w łóżku i szlocha.",0.17125,0.47124999999999995
diocese,0.50625,0.375
hellish,0.20875,0.43500000000000005
measuring tape,0.55375,0.14375
piracy,0.58125,0.58
floppy,0.45125000000000004,0.43125
comedy,0.8812500000000001,0.625
zone,0.46875,0.3475
dentist,0.355,0.42125
calm,0.73625,0.08374999999999999
Smak soczystego i słodkiego melona zjadanego w upalny dzień zapewnia prawdziwą rozkosz w ustach.,0.805,0.32
bowel,0.27625,0.32125
contention,0.39875000000000005,0.41125
"Spostrzegłem, iż wielu mężczyznom Kasia wydaje się czarująca i pełna seksapilu.",0.6425,0.51875
recon,0.45999999999999996,0.46375
brightness,0.75625,0.42374999999999996
altar boy,0.47,0.26375
Nie ma gorszego nieszczęścia jak umierać w samotności.,0.195,0.54625
emerge,0.59375,0.4675
recurring,0.4275,0.30375
"Porażające jest to, że ludzie czerpią zadowolenie z  wyzysku innych ludzi.",0.20875,0.65375
prescribe,0.52625,0.27875
trend,0.54125,0.43125
bake,0.775,0.5
peculiar,0.45999999999999996,0.38125
jester,0.44125000000000003,0.46875
unexplored,0.59625,0.6075
speculation,0.45875,0.46875
"Nie mógł uwierzyć, że ci, którzy mieli paść przed nim na kolana, rzucali mu w twarz lekceważenie.",0.36,0.46625000000000005
banner,0.52125,0.31875
airline,0.545,0.39
sanitation,0.47,0.4125
mild,0.6125,0.17375000000000002
foul,0.25,0.38625
"Jeśli czekać, aż wszyscy zmądrzeją, za długo to potrwa.",0.46375,0.32
scavenger,0.35625,0.5175
Miło jest gdy na tle zwykłych dni niespodziewanie coś wywoła w nas ekscytację.,0.81375,0.645
core,0.64875,0.28
pendulum,0.52125,0.22125
bustle,0.53625,0.4075
unscrupulous,0.275,0.45875
cease,0.36875,0.33
cultured,0.64375,0.29125
marmalade,0.61875,0.36875
cunning,0.50625,0.48750000000000004
starter,0.58875,0.375
storyteller,0.70875,0.41125
menial,0.35,0.35625
thatch,0.525,0.22499999999999998
supplemental,0.57375,0.33
delicious,0.7975,0.49
gentry,0.55625,0.19624999999999998
detain,0.25,0.40625
"Nasze zdrowie jest najcenniejszą rzeczą jaką posiadamy w życiu, narażoną na wiele zagrożeń.",0.6225,0.47375
thickness,0.52375,0.3425
quarterback,0.56,0.3225
lice,0.15500000000000003,0.525
noon,0.5475,0.23375
insulation,0.54625,0.33875
vermin,0.17625000000000002,0.5275
cleft,0.42000000000000004,0.3175
muddy,0.39249999999999996,0.4
ceramics,0.52625,0.23249999999999998
plaid,0.58875,0.34
apprehend,0.39249999999999996,0.51625
Firma Tomka zaczęła odnosić wielkie sukcesy na arenie międzynarodowej.,0.78625,0.52625
starlight,0.835,0.48875
courage,0.83375,0.5
gunshot,0.22375,0.56875
collision,0.24375000000000002,0.6125
regime,0.39625,0.36125
pepperoni,0.6575,0.3525
compete,0.54375,0.42500000000000004
skeleton,0.42125,0.44375
auctioneer,0.51125,0.375
socialize,0.61875,0.5125
unconfirmed,0.46499999999999997,0.42874999999999996
copilot,0.59875,0.38749999999999996
tedious,0.3275,0.42125
interview,0.45999999999999996,0.66875
wallop,0.38125,0.3125
"Kilkadziesiąt osób tłoczyło się dookoła długiego stołu, gadało głośno, śmiało się i śpiewało.",0.6975,0.495
sleeper,0.605,0.255
ergo,0.48250000000000004,0.375
nightly,0.5475,0.32625
fall,0.36125,0.405
Po wielu staraniach lekarza pani Mostkowiakowa zmarła.,0.27625,0.38249999999999995
eyebrow,0.5325,0.23875000000000002
upload,0.7,0.325
motherfucker,0.07625000000000001,0.79125
"Pomyślał, że już wszystko skończone, już zawsze nazywać go będą kuternogą.",0.2575,0.39375000000000004
occupy,0.48250000000000004,0.40874999999999995
bisque,0.5525,0.22249999999999998
modesty,0.64875,0.42625
indulgence,0.5925,0.53625
unmistakable,0.6375,0.41625
firefighter,0.7,0.49250000000000005
reincarnation,0.57,0.475
info,0.61875,0.34
continuance,0.5325,0.32125
swoon,0.595,0.35375
tracker,0.48375,0.44875
soak,0.63125,0.25
Ludzie przyglądali mi się rozbawieni i nakłaniali mnie do wystartowania w wyścigu na wózku inwalidzkim.,0.485,0.485
tribute,0.68,0.40874999999999995
tit,0.595,0.6425
protest,0.4275,0.39749999999999996
sheep,0.54,0.24375000000000002
storeroom,0.55375,0.2375
benevolence,0.66125,0.41874999999999996
seawater,0.61875,0.25
end table,0.53125,0.21250000000000002
spareribs,0.6425,0.55375
cardigan,0.61875,0.28
barometer,0.5,0.235
ragtime,0.55625,0.34125
virtue,0.7125,0.44375
alluring,0.7175,0.41874999999999996
skedaddle,0.53,0.38875000000000004
tense,0.21875,0.54
rarity,0.685,0.38125
eviction,0.25,0.45875
crowd,0.43500000000000005,0.51875
duel,0.50625,0.56875
sect,0.35125,0.3125
unreachable,0.25,0.3
irritate,0.27375,0.60625
mariner,0.5725,0.30375
spinach,0.60125,0.30375
effort,0.68375,0.39
profit,0.74375,0.53
teens,0.5725,0.37
referral,0.565,0.43999999999999995
heroic,0.80625,0.56
wishbone,0.65,0.375
hang,0.2625,0.48250000000000004
hydraulics,0.4375,0.3525
exec,0.48250000000000004,0.33875
snoopy,0.63875,0.50625
"Człowiek wolny jest nieprzewidywalny, nie tylko dla innych, ale przede wszystkim dla siebie.",0.57625,0.48124999999999996
saucy,0.63875,0.5775
dump,0.34125,0.33375
reply,0.64375,0.305
titanium,0.5325,0.3475
bottom,0.32625,0.27375
medallion,0.60625,0.28125
inadmissible,0.32125,0.39875000000000005
matron,0.47375,0.32375
parka,0.605,0.21500000000000002
radiator,0.44375,0.33375
topside,0.48750000000000004,0.295
viable,0.625,0.39875000000000005
grumpy,0.22625,0.50625
sing,0.8125,0.38749999999999996
sandwich,0.7725,0.49250000000000005
comparable,0.55,0.375
public,0.54125,0.29375
judgment,0.45625000000000004,0.40874999999999995
rut,0.2375,0.35875
tentative,0.5125,0.3
tobacco,0.29625,0.5
stuffed animal,0.77625,0.22125
"Kobieta była ubrana w krótką spódniczkę odsłaniającą jej długie, zgrabne nogi.",0.71375,0.5625
bellman,0.54375,0.28125
shameful,0.25,0.47624999999999995
rancid,0.1725,0.52
complicate,0.2875,0.49375
voyeur,0.41500000000000004,0.45625000000000004
commandant,0.52,0.36875
smite,0.36875,0.59375
fetish,0.5,0.45875
"W wyniku zamachu bombowego zginęło 1065 osób, w tym 217 dzieci.",0.20875,0.765
trout,0.5775,0.35625
unlock,0.56875,0.275
"Najgorsze w napadach jest to, że ktoś cię dotyka i zniewala swoimi łapskami. ",0.19124999999999998,0.75
plucky,0.52,0.4625
motto,0.61875,0.3575
"Podczas każdego tańca, któremu oddajemy się z radością, umysł traci swoją zdolność kontroli, a ciałem zaczyna kierować serce.",0.80625,0.575
humongous,0.48875,0.54875
huffy,0.405,0.34625
retaliation,0.25,0.52125
cantina,0.575,0.365
wheelbarrow,0.52125,0.2625
withdrawal,0.43125,0.41500000000000004
plop,0.5625,0.34625
squirm,0.3575,0.53625
engineer,0.59875,0.40249999999999997
shrew,0.35375,0.35875
copyright,0.42874999999999996,0.245
gazette,0.50625,0.39749999999999996
cashier,0.5125,0.30625
mischievous,0.43500000000000005,0.485
inaccessible,0.3525,0.38125
nutritious,0.76125,0.4225
peninsula,0.61875,0.31875
chic,0.68375,0.5125
passage,0.61,0.29375
"Są takie wydarzenia, które przeżyte wspólnie muszą się zakończyć przyjaźnią.",0.65625,0.48124999999999996
infect,0.22999999999999998,0.375
bestseller,0.7275,0.61125
catchphrase,0.48624999999999996,0.38249999999999995
marquis,0.47124999999999995,0.34625
repossess,0.25,0.41625
reputation,0.57875,0.5
varmint,0.33125,0.44499999999999995
blockbuster,0.585,0.54375
impolite,0.2625,0.53125
valedictorian,0.665,0.42874999999999996
degenerate,0.21250000000000002,0.45999999999999996
crumble,0.40625,0.375
worrying,0.27375,0.545
fucking,0.51125,0.7325
tattler,0.22999999999999998,0.43125
bloated,0.22499999999999998,0.25
cite,0.49375,0.375
villa,0.68,0.2375
deteriorate,0.33,0.48250000000000004
relieve,0.78125,0.3625
turf,0.4525,0.36875
measurement,0.51375,0.26125
Mąż pobił swoją żonę z powodu braku ciepłych ziemniaków do obiadu.,0.2025,0.7025
mountaintop,0.6875,0.41000000000000003
pedigree,0.66625,0.38625
classified,0.56625,0.45125000000000004
shaker,0.52375,0.3225
hugger,0.72625,0.475
camping,0.63625,0.5625
fragrance,0.70875,0.46499999999999997
enroll,0.6175,0.40625
rejoice,0.7675,0.57
render,0.48250000000000004,0.395
fecal,0.175,0.43999999999999995
alienation,0.19124999999999998,0.5175
race,0.555,0.525
pleasant,0.78,0.23875000000000002
requirement,0.5125,0.28375
intact,0.625,0.2725
flan,0.6075,0.27375
chaperon,0.5125,0.265
expendable,0.35625,0.51375
cranny,0.45999999999999996,0.3075
polar,0.52375,0.36875
dilemma,0.405,0.52375
terminology,0.58375,0.22499999999999998
sprinkle,0.715,0.31875
impression,0.625,0.3575
goggle,0.5,0.275
reprimand,0.20875,0.48250000000000004
uproar,0.40125,0.56
notary,0.55375,0.27875
holy,0.6325,0.29625
mansion,0.7025,0.48
exhibit,0.59625,0.56
rugby,0.6175,0.38749999999999996
comatose,0.125,0.26875
painting,0.7375,0.28125
Wysiłek w słusznej sprawie daje poczucie dobrze spełnionego obowiązku.,0.755,0.47375
warn,0.48750000000000004,0.45625000000000004
rescind,0.35125,0.35875
leeway,0.5325,0.36
huge,0.59,0.405
hydraulic,0.50625,0.38875000000000004
alias,0.5,0.46375
paprika,0.675,0.38625
response,0.61875,0.32
quarry,0.4675,0.32125
collaborate,0.64375,0.4125
formula,0.5375,0.32625
unsavory,0.25625,0.41874999999999996
grocery,0.7025,0.31
fireside,0.625,0.375
capital,0.53625,0.2675
gringo,0.38875000000000004,0.32625
"Po wypadku zdiagnozowano u mnie złamanie kręgosłupa, obu goleni oraz kości czaszki.",0.13,0.8075
bombardment,0.2675,0.56
genius,0.815,0.65
mud,0.5075,0.27375
vanish,0.3575,0.50625
keyword,0.575,0.33375
debt,0.11875,0.61625
canvass,0.55,0.28125
evaluation,0.48250000000000004,0.61125
moldy,0.11875,0.41874999999999996
brewing,0.7025,0.60625
macarena,0.69,0.405
win,0.74625,0.57625
exploitation,0.23625000000000002,0.6375
cello,0.59375,0.35375
geisha,0.5925,0.405
mope,0.28375,0.2825
sportswriter,0.58875,0.4275
crescent,0.6125,0.29
ashamed,0.19,0.58125
belief,0.6425,0.36875
severity,0.35,0.56
unfeeling,0.22375,0.32625
manly,0.63625,0.57875
atomic,0.4075,0.60625
irrelevant,0.29375,0.33875
heinous,0.22125,0.5475
flavor,0.68125,0.42625
scampi,0.6075,0.3225
detergent,0.5525,0.28125
sterling,0.61125,0.54
soothe,0.70375,0.36375
evolve,0.5875,0.4325
locomotive,0.61875,0.5625
inconsiderate,0.1975,0.50625
scuba,0.6075,0.3575
"Kłopot z życiem polega na tym, że nie ma okazji go przećwiczyć i od razu robi się to na poważnie.",0.41874999999999996,0.42500000000000004
undertow,0.38125,0.4325
strange,0.46499999999999997,0.3125
wed,0.72375,0.49375
city,0.64,0.51
indebted,0.27625,0.40625
solace,0.67125,0.41874999999999996
hacienda,0.61,0.29125
rot,0.20625,0.46499999999999997
mystical,0.69625,0.505
aortic,0.40625,0.3125
scrapbook,0.58875,0.3625
believer,0.58,0.38749999999999996
hangman,0.36875,0.54375
handgun,0.49375,0.7225
hardcore,0.48,0.6375
urgency,0.50625,0.65625
necktie,0.48,0.2025
intangible,0.5875,0.27375
format,0.52375,0.21625
benefactor,0.625,0.24375000000000002
rotation,0.5,0.38749999999999996
abomination,0.1875,0.6125
matching,0.6625,0.25
incense,0.59875,0.36875
set,0.52875,0.2625
turnoff,0.23125,0.4075
motorist,0.55875,0.405
doubtful,0.3575,0.44375
gazebo,0.69,0.3125
projector,0.5525,0.3475
organism,0.625,0.31
murderess,0.195,0.6
amazing,0.84,0.63125
benevolent,0.61875,0.325
perceive,0.60125,0.42874999999999996
wobble,0.48750000000000004,0.3125
Obrzędowa procesja przekroczyła bramę miasta wśród lamentu i skowytu biczowników.,0.35125,0.39
broom,0.5625,0.29125
rum,0.57125,0.495
duplicate,0.4625,0.4375
clubhouse,0.68375,0.34625
righteousness,0.5225,0.5
scrimmage,0.48875,0.57875
reference,0.57875,0.30125
vacate,0.38749999999999996,0.48750000000000004
jerk,0.17875000000000002,0.68125
sight,0.76375,0.275
atoll,0.5175,0.31875
binary,0.4475,0.28625
seamstress,0.575,0.2725
friendless,0.26875,0.39749999999999996
housewife,0.5525,0.34125
dive,0.60125,0.34875
thumb,0.5775,0.355
alpha,0.5625,0.33375
barley,0.49375,0.3275
fallopian,0.44875,0.32625
cub,0.71375,0.36875
deadly,0.11249999999999999,0.505
girly,0.54,0.43125
gorge,0.4375,0.4075
catch,0.58,0.375
tepee,0.66125,0.375
commodity,0.6075,0.34375
inform,0.5225,0.29125
capitalize,0.61875,0.36375
vibrate,0.53625,0.565
promotional,0.55625,0.47124999999999995
rawhide,0.475,0.42000000000000004
downy,0.59625,0.26375
dazzling,0.6875,0.67
Satysfakcja z życia daje napęd do dalszego zaangażowania w ulepszanie świata.,0.75375,0.51
stateside,0.48,0.34625
"Basia również w tym uczestniczyła, jako milcząca, kochająca żona, sumiennie grała swoją rolę.",0.37749999999999995,0.285
liaison,0.50625,0.29375
exposition,0.55375,0.4125
close,0.52875,0.35125
puff,0.55625,0.30375
blaster,0.48624999999999996,0.5
moon,0.75,0.30375
cash,0.81375,0.69875
congregation,0.52,0.275
quake,0.2875,0.7375
downriver,0.57625,0.31875
locate,0.5725,0.33375
paging,0.46375,0.44999999999999996
intermediate,0.50625,0.285
shortcut,0.605,0.38125
strategist,0.53625,0.51875
whole,0.6075,0.31
frown,0.29375,0.32625
unmarked,0.5625,0.22125
indie,0.57125,0.38749999999999996
superpower,0.7675,0.595
wrapper,0.47375,0.29125
uptight,0.27,0.38625
gleam,0.61875,0.33125
figment,0.5,0.41874999999999996
kiosk,0.5,0.29375
reflect,0.6375,0.29375
flu,0.1975,0.375
physician,0.53,0.37
libido,0.7325,0.585
pragmatic,0.4475,0.2975
"Są miejsca, z których się nie wraca, są szkody, których się nie naprawi.",0.31,0.5
peanut,0.6725,0.31
consort,0.5125,0.405
insulting,0.11124999999999999,0.4625
flagrant,0.375,0.48875
grip,0.5175,0.33
downfield,0.48,0.1875
recreation,0.7125,0.41625
inflation,0.23875000000000002,0.4375
extraterrestrial,0.575,0.6075
mantra,0.55875,0.31
punitive,0.24375000000000002,0.4525
vanquished,0.39749999999999996,0.565
cockpit,0.56625,0.48750000000000004
amino,0.43125,0.35375
relinquish,0.3425,0.4375
breathless,0.49375,0.59125
backtrack,0.4075,0.26875
bazooka,0.54625,0.6375
horizon,0.685,0.40625
practitioner,0.50625,0.48250000000000004
abort,0.2625,0.6
laryngitis,0.2675,0.32
razor,0.48750000000000004,0.40375000000000005
meditate,0.68375,0.23125
rank,0.5325,0.33375
shear,0.52625,0.32125
repressed,0.30875,0.28
stagger,0.3025,0.4225
teamwork,0.6575,0.45499999999999996
slippery,0.4225,0.54375
haggle,0.47250000000000003,0.345
succession,0.43999999999999995,0.3425
chalk,0.5,0.2375
vintage,0.70875,0.41874999999999996
democratic,0.5875,0.41625
lobster,0.67875,0.45875
metabolism,0.55,0.39625
peacekeeper,0.72375,0.375
"Rozmowa z pijakiem, zwłaszcza, kiedy samemu jest się pijanym, daje nam licencję na szczerość.",0.59875,0.46375
sushi,0.65625,0.605
One tam w nocy jadły mięso z trupów!,0.30875,0.575
mistrust,0.125,0.51125
investor,0.5525,0.29875
inquisitor,0.375,0.5175
sawdust,0.54,0.24375000000000002
retina,0.6075,0.4625
seclusion,0.36375,0.27875
monsieur,0.5625,0.2875
wooden,0.53375,0.375
stab,0.25625,0.52125
baseball bat,0.59375,0.29875
spit,0.25,0.32125
lobby,0.47,0.45625000000000004
lowlife,0.21000000000000002,0.41125
outrun,0.6575,0.5775
uranium,0.38749999999999996,0.37
tidy,0.655,0.23249999999999998
delirium,0.3,0.49250000000000005
unwritten,0.40125,0.28
journalism,0.49375,0.40249999999999997
mediocrity,0.33875,0.31875
pauper,0.36875,0.29125
kidder,0.6725,0.28125
horseshoe,0.48875,0.39375000000000004
jewelry,0.75,0.2975
flaming,0.45499999999999996,0.61875
petticoat,0.57125,0.35875
seat,0.5275,0.25
pension,0.64875,0.2375
celestial,0.72,0.45999999999999996
legitimacy,0.56875,0.38625
undercover,0.5725,0.34125
crowded,0.275,0.36875
"Pijak, który wszedł do tramwaju rozsiał wokół siebie woń taniego alkoholu.",0.17375000000000002,0.66625
trophy,0.69375,0.41874999999999996
distinguished,0.7025,0.42500000000000004
clique,0.38249999999999995,0.4275
blurt,0.48750000000000004,0.45499999999999996
unauthorized,0.38875000000000004,0.42374999999999996
theory,0.58125,0.42625
outdoor,0.79125,0.31875
struggle,0.25,0.6125
smarty,0.67,0.38125
geological,0.67875,0.36875
plateau,0.605,0.335
priestess,0.5525,0.29375
apricot,0.61875,0.41125
domesticated,0.6025,0.33375
saucer,0.52,0.3375
shimmer,0.74375,0.54625
rotor,0.36875,0.28125
tree,0.82375,0.20875
weekly,0.55375,0.23249999999999998
antibiotic,0.61,0.38125
fishy,0.4,0.26375
minivan,0.42500000000000004,0.24375000000000002
anaconda,0.42874999999999996,0.625
dike,0.40249999999999997,0.48124999999999996
pad,0.5175,0.37
fallout,0.22999999999999998,0.44375
steer,0.585,0.50625
poof,0.5875,0.35
announcement,0.60125,0.4125
teriyaki,0.69625,0.395
reiterate,0.48750000000000004,0.3275
daycare,0.54375,0.29875
chrome,0.6575,0.375
degeneration,0.31,0.39749999999999996
glitter,0.64375,0.48250000000000004
inherent,0.61875,0.33875
venison,0.49375,0.355
dusky,0.49375,0.44375
reflective,0.57125,0.2975
nun,0.59875,0.17875000000000002
influence,0.56625,0.4125
brawl,0.33,0.5475
flat,0.42874999999999996,0.255
earnings,0.67125,0.48
navigator,0.55875,0.38625
blackberry,0.70375,0.28
homey,0.585,0.30125
decontamination,0.41625,0.495
magazine,0.655,0.4
valance,0.50625,0.34125
hyperactive,0.43374999999999997,0.7
friar,0.525,0.2825
piggy,0.46375,0.2725
wrist,0.5075,0.28375
chocolate,0.82875,0.5175
refresh,0.7025,0.22125
"Przykre jest lekceważenie ludzi tylko dlatego, że należą do swoich.",0.33,0.51875
"Wielka to przyjemność bycie z ludźmi, którzy potrafią nas wprawić w rozbawienie.",0.87,0.615
Jąkając się i rumieniąc usiadłam pokonana w ławce.,0.31,0.51
tornado,0.32875,0.80625
"Na statku Kolumba majtek na bocianim gnieździe zaczął, ku zdziwieniu załogi pokazywać matkę - Ziemię.",0.66875,0.48250000000000004
forlorn,0.36875,0.385
boom,0.4675,0.57125
diameter,0.47,0.38
faction,0.51375,0.38749999999999996
telegraph,0.54625,0.22749999999999998
reigning,0.53125,0.4125
anaphylactic,0.375,0.57125
benign,0.6075,0.2825
pecan,0.70375,0.315
monument,0.655,0.22749999999999998
formidable,0.565,0.37
unheard,0.395,0.2725
intimidating,0.25,0.41625
bearded,0.58375,0.56625
grand theft auto,0.3525,0.5775
"A taka rzecz, kiedy się widzi czterysta tysięcy ludzi odsyłanych do gazu, może człowieka załamać.",0.15125,0.7275
thirteen,0.51375,0.42000000000000004
gesture,0.59375,0.42000000000000004
blur,0.43125,0.36
keel,0.45499999999999996,0.39375000000000004
Każdy skomplikowany problem ma proste rozwiązanie i najczęściej jest ono błędne.,0.42125,0.36
volatile,0.30625,0.54375
alleged,0.3275,0.51125
buttercup,0.72875,0.27875
crow,0.41500000000000004,0.31875
occupational,0.6475,0.41500000000000004
indifference,0.41874999999999996,0.32625
cemetery,0.31125,0.38749999999999996
obsolete,0.31625,0.28375
dialysis,0.28,0.48875
muffin,0.7625,0.38125
preacher,0.51125,0.44375
relativity,0.6,0.2975
sparkling,0.68375,0.48875
chestnut,0.585,0.30375
predicament,0.38875000000000004,0.5375
spectator,0.5725,0.305
resuscitation,0.48624999999999996,0.4425
dub,0.54375,0.4475
turnpike,0.48624999999999996,0.31875
select,0.6375,0.38125
soldier,0.55625,0.6125
compensation,0.69375,0.46625000000000005
melodramatic,0.40125,0.59875
hitter,0.25625,0.44375
"Pobił swojego psa, ponieważ stwierdził, że za dużo szczeka.",0.1325,0.72375
claw,0.45625000000000004,0.33125
lull,0.38125,0.345
corral,0.4375,0.33875
prototype,0.685,0.365
patience,0.7025,0.27
part,0.47124999999999995,0.295
tempting,0.63125,0.6325
cupboard,0.47624999999999995,0.315
forge,0.5,0.395
blues,0.30375,0.32625
chandelier,0.68375,0.36
gratification,0.83875,0.44125000000000003
enrollment,0.64875,0.345
idiot,0.25375,0.48124999999999996
ten,0.52,0.2625
precinct,0.48124999999999996,0.36875
mister,0.57,0.275
differential,0.375,0.3275
cooperate,0.67375,0.35375
tidings,0.65625,0.31875
punctual,0.59125,0.40874999999999995
"Jeśli niezwykłe trwa dostatecznie długo, staje się normalnym.",0.48375,0.27375
summon,0.5725,0.45875
access,0.71,0.5375
fragrant,0.75625,0.48124999999999996
unscrew,0.49250000000000005,0.275
task,0.63125,0.35375
basics,0.6075,0.2675
bitter,0.32875,0.45499999999999996
wormwood,0.4225,0.295
pocket,0.58375,0.4375
suggestive,0.49375,0.43000000000000005
engagement,0.70625,0.52375
pointless,0.2775,0.4075
chiseler,0.41500000000000004,0.36875
poke,0.39249999999999996,0.55125
startling,0.52125,0.52875
seaweed,0.43999999999999995,0.3625
puddle,0.4125,0.41625
noisy,0.27625,0.51875
inflated,0.51625,0.31875
pioneer,0.625,0.30375
billiard,0.6375,0.375
brainstorm,0.69625,0.41125
amphibian,0.55,0.29375
sorcerer,0.595,0.46625000000000005
crossword,0.6975,0.3425
mayonnaise,0.58125,0.3625
armchair,0.58375,0.21875
fearless,0.60125,0.38125
posterior,0.54125,0.2375
minimize,0.52,0.39875000000000005
workplace,0.5475,0.3125
croc,0.375,0.5075
alabaster,0.5625,0.36875
ardent,0.49375,0.4525
prognosis,0.35375,0.45875
psalm,0.645,0.2675
"Bo oto z puszki wyłazić poczęły jadowite żmije, węże i skorpiony, wstrętne olbrzymie pająki, obrzydłe gady i płazy.",0.2375,0.60125
exam,0.41625,0.52125
malice,0.22625,0.47624999999999995
brotherly,0.80625,0.43000000000000005
aristocrat,0.41000000000000003,0.325
girdle,0.3675,0.41874999999999996
superintendent,0.48250000000000004,0.28
snot,0.31875,0.39249999999999996
unconditional,0.7,0.38749999999999996
secondhand,0.56625,0.34625
bonfire,0.69125,0.45875
decor,0.61875,0.2975
instinct,0.58375,0.43000000000000005
hater,0.16625,0.39249999999999996
intolerance,0.24375000000000002,0.54375
dud,0.3425,0.29125
logistics,0.50625,0.345
standby,0.45999999999999996,0.285
experimentation,0.625,0.565
Porozrzucane po kątach wśród kału ludzkiego i pogubionych zegarków leżą poduszone podeptane niemowlęta.,0.14,0.83375
Cierpienie wymaga więcej odwagi niż śmierć.,0.42500000000000004,0.41374999999999995
wail,0.315,0.60125
Po spróbowaniu nieznanej potrawy jesteśmy narażeni na gorycz wykręcającą nam usta.,0.3525,0.54125
wienie,0.43999999999999995,0.355
intolerable,0.2675,0.55125
creak,0.45999999999999996,0.42500000000000004
gullible,0.395,0.38249999999999995
cavalier,0.56,0.375
ponder,0.58125,0.36875
invitation,0.75625,0.49250000000000005
bratwurst,0.58125,0.21875
gloss,0.625,0.47750000000000004
widespread,0.51375,0.38125
rife,0.29,0.3
invite,0.585,0.5125
send,0.6475,0.30375
interpretation,0.575,0.40125
shorts,0.61875,0.40375000000000005
utter,0.47,0.3625
treasury,0.6,0.41125
cab,0.47624999999999995,0.38125
bamboo,0.66625,0.275
reconnect,0.67125,0.38125
gifted,0.7025,0.42874999999999996
membership,0.57625,0.43125
illegal,0.19124999999999998,0.56875
gain,0.6125,0.41625
prawn,0.47750000000000004,0.22375
sand,0.645,0.30375
reborn,0.57375,0.48624999999999996
consultation,0.53625,0.48
metallic,0.5325,0.41500000000000004
secular,0.47624999999999995,0.315
hub,0.49375,0.3
mining,0.4375,0.44625000000000004
infuriating,0.20375,0.6125
thermos,0.59875,0.26875
tangerine,0.72625,0.3625
strain,0.33875,0.47250000000000003
aglow,0.605,0.47875
grain,0.60375,0.07500000000000001
inhabit,0.5475,0.33125
motivate,0.63125,0.51125
stickler,0.3425,0.3525
gaping,0.43999999999999995,0.605
insignia,0.57125,0.22875
redirect,0.41000000000000003,0.25625
cane,0.45499999999999996,0.25
symphony,0.76875,0.39875000000000005
chloroform,0.25,0.64375
gash,0.36125,0.48750000000000004
axle,0.45875,0.18125000000000002
silver,0.81,0.375
earthly,0.57875,0.31875
transponder,0.49375,0.31875
way,0.61375,0.2375
stage,0.58375,0.345
"Dziś Kasia wstała tuż po wschodzie słońca, zamierzając przed wyjściem spędzić przynajmniej godzinę w ogródku.",0.55375,0.23375
complimentary,0.7375,0.51875
pan,0.51875,0.25625
siege,0.38749999999999996,0.56875
cocoon,0.5275,0.23125
gunk,0.3275,0.35
surly,0.3625,0.35
cheerleader,0.59875,0.5625
orgy,0.54625,0.7875
"Właściwie nic sama nie zrobiła, tylko zrzuciła całą pracę na Zosię.",0.3225,0.49250000000000005
washroom,0.48750000000000004,0.22875
midsummer,0.655,0.475
maniac,0.3125,0.59625
link,0.6125,0.26875
mythical,0.63875,0.5125
pilgrimage,0.53,0.27125
sire,0.5475,0.3175
unspeakable,0.35,0.3625
efficiency,0.7175,0.3425
extraction,0.3575,0.525
jacket,0.6075,0.29375
